time,i_mod_avg,i_mod_rms,u_bat
614.0,19.66647,19.66647,3.727143659257196
615.0,19.66647,19.66647,3.7270484792037983
616.0,19.66647,19.66647,3.7269550671239022
617.0,19.66647,19.66647,3.7268633826971196
618.0,19.66647,19.66647,3.726773369461965
619.0,19.66647,19.66647,3.7266849548158683
620.0,19.66647,19.66647,3.72659805001516
621.0,19.66647,19.66647,3.726512550175085
622.0,19.66647,19.66647,3.7264283342697926
623.0,19.66647,19.66647,3.7263452651323385
624.0,19.66647,19.66647,3.7262631894546927
625.0,19.66647,19.66647,3.7261819377877217
626.0,19.66647,19.66647,3.726101324541214
627.0,19.66647,19.66647,3.7260211479838556
628.0,19.66647,19.66647,3.7259411902432436
629.0,19.66647,19.66647,3.725861217305885
630.0,19.66647,19.66647,3.725780979017192
631.0,19.66647,19.66647,3.725700209081485
632.0,19.66647,19.66647,3.725618625061993
633.0,19.66647,19.66647,3.7255359283808547
634.0,19.66647,19.66647,3.7254518043191114
635.0,19.66647,19.66647,3.72536592201672
636.0,19.66647,19.66647,3.725277934472538
637.0,19.66647,19.66647,3.725187478544336
638.0,19.66647,19.66647,3.7250941749487883
639.0,19.66647,19.66647,3.72499762826148
640.0,19.66647,19.66647,3.7248974269169026
641.0,19.66647,19.66647,3.724793143208459
642.0,19.66647,19.66647,3.7246843358187647
643.0,19.66647,19.66647,3.724571522545576
644.0,19.66647,19.66647,3.7244557021386044
645.0,19.66647,19.66647,3.7243373682574514
646.0,19.66647,19.66647,3.7242169920843837
647.0,19.66647,19.66647,3.7240950223243363
648.0,19.66647,19.66647,3.7239718852049095
649.0,19.66647,19.66647,3.7238479844763743
650.0,19.66647,19.66647,3.723723701411666
651.0,19.66647,19.66647,3.7235993948063895
652.0,19.66647,19.66647,3.7234754009788182
653.0,19.66647,19.66647,3.723352033769887
654.0,19.66647,19.66647,3.7232295845432057
655.0,19.66647,19.66647,3.723108322185047
656.0,19.66647,19.66647,3.7229884931043515
657.0,19.66647,19.66647,3.722870321232729
658.0,19.66647,19.66647,3.722754008024453
659.0,19.66647,19.66647,3.7226397324564693
660.0,19.66647,19.66647,3.722527651028388
661.0,19.66647,19.66647,3.7224178977624858
662.0,19.66647,19.66647,3.7223105842037096
663.0,19.66647,19.66647,3.722205799419672
664.0,19.66647,19.66647,3.7221036100006533
665.0,19.66647,19.66647,3.7220040600595996
666.0,19.66647,19.66647,3.7219071712321297
667.0,19.66647,19.66647,3.721812942676522
668.0,19.66647,19.66647,3.7217213510737284
669.0,19.66647,19.66647,3.7216323506273654
670.0,19.66647,19.66647,3.721545873063718
671.0,19.66647,19.66647,3.7214618276317397
672.0,19.66647,19.66647,3.7213801011030467
673.0,19.66647,19.66647,3.7213005577719276
674.0,19.66647,19.66647,3.7212230394553365
675.0,19.66647,19.66647,3.7211473654928957
676.0,19.66647,19.66647,3.7210733327468923
677.0,19.66647,19.66647,3.7210007156022855
678.0,19.66647,19.66647,3.720929265966696
679.0,19.66647,19.66647,3.7208587132704167
680.0,19.66647,19.66647,3.720788764466408
681.0,19.66647,19.66647,3.720719104030292
682.0,19.66647,19.66647,3.720649393960362
683.0,19.66647,19.66647,3.720579273777583
684.0,19.66647,19.66647,3.720508360525579
685.0,19.66647,19.66647,3.720436248770649
686.0,19.66647,19.66647,3.7203625106017517
687.0,19.66647,19.66647,3.720286695630522
688.0,19.66647,19.66647,3.7202083309912553
689.0,19.66647,19.66647,3.7201269213409156
690.0,19.66647,19.66647,3.7200419488591367
691.0,19.66647,19.66647,3.719952873248219
692.0,19.66647,19.66647,3.7198591317331293
693.0,19.66647,19.66647,3.719760139061502
694.0,19.66647,19.66647,3.719655287503639
695.0,19.66647,19.66647,3.71954394685251
696.0,19.66647,19.66647,3.7194257794076884
697.0,19.66647,19.66647,3.7193031061169846
698.0,19.66647,19.66647,3.7191770765977514
699.0,19.66647,19.66647,3.719048334935103
700.0,19.66647,19.66647,3.718917493511543
701.0,19.66647,19.66647,3.718785133006959
702.0,19.66647,19.66647,3.7186518023986217
703.0,19.66647,19.66647,3.7185180189611913
704.0,19.66647,19.66647,3.718384268266704
705.0,19.66647,19.66647,3.718251004184589
706.0,19.66647,19.66647,3.7181186488816564
707.0,19.66647,19.66647,3.7179875928221016
708.0,19.66647,19.66647,3.7178581947675036
709.0,19.66647,19.66647,3.717730781776829
710.0,19.66647,19.66647,3.7176056492064258
711.0,19.66647,19.66647,3.71748306071003
712.0,19.66647,19.66647,3.717363248238758
713.0,19.66647,19.66647,3.717246412041115
714.0,19.66647,19.66647,3.717132720662988
715.0,19.66647,19.66647,3.717022310947651
716.0,19.66647,19.66647,3.7169152880357608
717.0,19.66647,19.66647,3.7168117253653614
718.0,19.66647,19.66647,3.716711664671879
719.0,19.66647,19.66647,3.716615115988126
720.0,19.66647,19.66647,3.7165220576442963
721.0,19.66647,19.66647,3.716432436267974
722.0,19.66647,19.66647,3.716346166784122
723.0,19.66647,19.66647,3.7162631324150928
724.0,19.66647,19.66647,3.7161831846806237
725.0,19.66647,19.66647,3.7161061433978295
726.0,19.66647,19.66647,3.7160317966812175
727.0,19.66647,19.66647,3.7159599009426794
728.0,19.66647,19.66647,3.7158901808914853
729.0,19.66647,19.66647,3.7158223295342956
730.0,19.66647,19.66647,3.715756008175154
731.0,19.66647,19.66647,3.715690846415487
732.0,19.66647,19.66647,3.71562644215411
733.0,19.66647,19.66647,3.715562361587218
734.0,19.66647,19.66647,3.715498139208394
735.0,19.66647,19.66647,3.7154332778086068
736.0,19.66647,19.66647,3.7153672484762037
737.0,19.66647,19.66647,3.7152994905969248
738.0,19.66647,19.66647,3.715229411853891
739.0,19.66647,19.66647,3.715156388227605
740.0,19.66647,19.66647,3.715079763995959
741.0,19.66647,19.66647,3.714998851734229
742.0,19.66647,19.66647,3.714912932315074
743.0,19.66647,19.66647,3.7148212549085367
744.0,19.66647,19.66647,3.714723036982048
745.0,19.66647,19.66647,3.7146174643004226
746.0,19.66647,19.66647,3.7145036909258566
747.0,19.66647,19.66647,3.7143816838354087
748.0,19.66647,19.66647,3.7142561680728154
749.0,19.66647,19.66647,3.714128491038811
750.0,19.66647,19.66647,3.713999187844345
751.0,19.66647,19.66647,3.713868764111996
752.0,19.66647,19.66647,3.7137376959759694
753.0,19.66647,19.66647,3.7136064300821032
754.0,19.66647,19.66647,3.7134753835878653
755.0,19.66647,19.66647,3.71334494416235
756.0,19.66647,19.66647,3.713215469986282
757.0,19.66647,19.66647,3.7130872897520155
758.0,19.66647,19.66647,3.712960702663536
759.0,19.66647,19.66647,3.7128359784364524
760.0,19.66647,19.66647,3.712713357298007
761.0,19.66647,19.66647,3.7125930499870745
762.0,19.66647,19.66647,3.7124752377541514
763.0,19.66647,19.66647,3.712360072361371
764.0,19.66647,19.66647,3.712247676082487
765.0,19.66647,19.66647,3.712138141702891
766.0,19.66647,19.66647,3.7120315325196027
767.0,19.66647,19.66647,3.7119278823412643
768.0,19.66647,19.66647,3.711827195488154
769.0,19.66647,19.66647,3.711729446792177
770.0,19.66647,19.66647,3.711634581596869
771.0,19.66647,19.66647,3.7115425157573916
772.0,19.66647,19.66647,3.711453135640538
773.0,19.66647,19.66647,3.7113662981247333
774.0,19.66647,19.66647,3.711281830600025
775.0,19.66647,19.66647,3.711199530968098
776.0,19.66647,19.66647,3.711119167642259
777.0,19.66647,19.66647,3.71104047954745
778.0,19.66647,19.66647,3.7109631761202375
779.0,19.66647,19.66647,3.7108869373088207
780.0,19.66647,19.66647,3.7108114135730284
781.0,19.66647,19.66647,3.710736225884315
782.0,19.66647,19.66647,3.710660965725765
783.0,19.66647,19.66647,3.7105851950920967
784.0,19.66647,19.66647,3.710508446489652
785.0,19.66647,19.66647,3.7104302229364046
786.0,19.66647,19.66647,3.7103499979619587
787.0,19.66647,19.66647,3.710267215607545
788.0,19.66647,19.66647,3.7101812904260254
789.0,19.66647,19.66647,3.710091607481891
790.0,19.66647,19.66647,3.7099975223512613
791.0,19.66647,19.66647,3.7098983611218848
792.0,19.66647,19.66647,3.7097934203931415
793.0,19.66647,19.66647,3.709681967276036
794.0,19.66647,19.66647,3.7095652915289903
795.0,19.66647,19.66647,3.7094469897661213
796.0,19.66647,19.66647,3.7093274940548
797.0,19.66647,19.66647,3.7092071443070425
798.0,19.66647,19.66647,3.7090862608917803
799.0,19.66647,19.66647,3.7089651446348593
800.0,19.66647,19.66647,3.7088440768190387
801.0,19.66647,19.66647,3.7087233191839952
802.0,19.66647,19.66647,3.708603113926315
803.0,19.66647,19.66647,3.7084836836995065
804.0,19.66647,19.66647,3.7083652316139846
805.0,19.66647,19.66647,3.708247941237087
806.0,19.66647,19.66647,3.708131976593057
807.0,19.66647,19.66647,3.708017482163059
808.0,19.66647,19.66647,3.707904582885169
809.0,19.66647,19.66647,3.7077933841543804
810.0,19.66647,19.66647,3.7076839718225987
811.0,19.66647,19.66647,3.707576412198646
812.0,19.66647,19.66647,3.7074707520482573
813.0,19.66647,19.66647,3.7073670185940797
814.0,19.66647,19.66647,3.7072652195156803
815.0,19.66647,19.66647,3.707165342949538
816.0,19.66647,19.66647,3.7070673574890476
817.0,19.66647,19.66647,3.7069712121845164
818.0,19.66647,19.66647,3.7068768365431675
819.0,19.66647,19.66647,3.7067841405291384
820.0,19.66647,19.66647,3.70669301456348
821.0,19.66647,19.66647,3.7066033295241625
822.0,19.66647,19.66647,3.7065149367460655
823.0,19.66647,19.66647,3.706427668020983
824.0,19.66647,19.66647,3.706341335597629
825.0,19.66647,19.66647,3.706255732181626
826.0,19.66647,19.66647,3.7061706309355165
827.0,19.66647,19.66647,3.7060857854787503
828.0,19.66647,19.66647,3.706000929887701
829.0,19.66647,19.66647,3.7059157786956507
830.0,19.66647,19.66647,3.705830026892795
831.0,19.66647,19.66647,3.7057433499262507
832.0,19.66647,19.66647,3.705655403700043
833.0,19.66647,19.66647,3.705565824575113
834.0,19.66647,19.66647,3.7054742293693193
835.0,19.66647,19.66647,3.70538021535743
836.0,19.66647,19.66647,3.705283360271135
837.0,19.66647,19.66647,3.7051832222990315
838.0,19.66647,19.66647,3.705079340086632
839.0,19.66647,19.66647,3.704971232736373
840.0,19.66647,19.66647,3.704859936336516
841.0,19.66647,19.66647,3.7047470788710766
842.0,19.66647,19.66647,3.704632961495597
843.0,19.66647,19.66647,3.7045178702205175
844.0,19.66647,19.66647,3.704402076037672
845.0,19.66647,19.66647,3.704285834920281
846.0,19.66647,19.66647,3.704169387822954
847.0,19.66647,19.66647,3.7040529606816945
848.0,19.66647,19.66647,3.703936764413893
849.0,19.66647,19.66647,3.7038209949183267
850.0,19.66647,19.66647,3.7037058330751664
851.0,19.66647,19.66647,3.7035914447459723
852.0,19.66647,19.66647,3.7034779807736915
853.0,19.66647,19.66647,3.703365576982664
854.0,19.66647,19.66647,3.7032543541786165
855.0,19.66647,19.66647,3.7031444181486677
856.0,19.66647,19.66647,3.703035859661324
857.0,19.66647,19.66647,3.702928754466485
858.0,19.66647,19.66647,3.7028231632954336
859.0,19.66647,19.66647,3.7027191318608486
860.0,19.66647,19.66647,3.7026166908567935
861.0,19.66647,19.66647,3.7025158559587257
862.0,19.66647,19.66647,3.7024166278234882
863.0,19.66647,19.66647,3.7023189920893187
864.0,19.66647,19.66647,3.70222291937584
865.0,19.66647,19.66647,3.702128365284065
866.0,19.66647,19.66647,3.7020352703963977
867.0,19.66647,19.66647,3.7019435602766317
868.0,19.66647,19.66647,3.7018531454699497
869.0,19.66647,19.66647,3.701763921502923
870.0,19.66647,19.66647,3.7016757688835153
871.0,19.66647,19.66647,3.701588553101078
872.0,19.66647,19.66647,3.701502124626351
873.0,19.66647,19.66647,3.701416318911467
874.0,19.66647,19.66647,3.7013309563899446
875.0,19.66647,19.66647,3.7012458424766943
876.0,19.66647,19.66647,3.701160767568018
877.0,19.66647,19.66647,3.7010755070416024
878.0,19.66647,19.66647,3.7009898212565266
879.0,19.66647,19.66647,3.700903455553261
880.0,19.66647,19.66647,3.7008161402536617
881.0,19.66647,19.66647,3.700727590660979
882.0,19.66647,19.66647,3.700637507059849
883.0,19.66647,19.66647,3.700545574716298
884.0,19.66647,19.66647,3.7004514638777426
885.0,19.66647,19.66647,3.7003548297729925
886.0,19.66647,19.66647,3.700255312612239
887.0,19.66647,19.66647,3.7001525375870714
888.0,19.66647,19.66647,3.7000461148704606
889.0,19.66647,19.66647,3.699935862041178
890.0,19.66647,19.66647,3.699822833933089
891.0,19.66647,19.66647,3.699707571974117
892.0,19.66647,19.66647,3.6995904684001735
893.0,19.66647,19.66647,3.6994718971769482
894.0,19.66647,19.66647,3.699352213999903
895.0,19.66647,19.66647,3.699231756294283
896.0,19.66647,19.66647,3.699110843215108
897.0,19.66647,19.66647,3.698989775647174
898.0,19.66647,19.66647,3.698868836205054
899.0,19.66647,19.66647,3.698748289233101
900.0,19.66647,19.66647,3.6986283808054425
901.0,19.66647,19.66647,3.6985093387259873
902.0,19.66647,19.66647,3.698391372528413
903.0,19.66647,19.66647,3.6982746734761833
904.0,19.66647,19.66647,3.6981594145625345
905.0,19.66647,19.66647,3.6980457505104805
906.0,19.66647,19.66647,3.6979338177728143
907.0,19.66647,19.66647,3.6978237345321023
908.0,19.66647,19.66647,3.6977156007006946
909.0,19.66647,19.66647,3.6976094979207113
910.0,19.66647,19.66647,3.6975054895640533
911.0,19.66647,19.66647,3.6974036207323993
912.0,19.66647,19.66647,3.697303918257203
913.0,19.66647,19.66647,3.6972063906996984
914.0,19.66647,19.66647,3.697111028350892
915.0,19.66647,19.66647,3.69701780323157
916.0,19.66647,19.66647,3.696926669092298
917.0,19.66647,19.66647,3.6968375614134192
918.0,19.66647,19.66647,3.696750397405048
919.0,19.66647,19.66647,3.6966650760070796
920.0,19.66647,19.66647,3.696581477889186
921.0,19.66647,19.66647,3.696499465450822
922.0,19.66647,19.66647,3.6964188828212095
923.0,19.66647,19.66647,3.696339555859352
924.0,19.66647,19.66647,3.696261292154034
925.0,19.66647,19.66647,3.6961838810238117
926.0,19.66647,19.66647,3.6961070935170226
927.0,19.66647,19.66647,3.6960306824117772
928.0,19.66647,19.66647,3.6959543822159677
929.0,19.66647,19.66647,3.6958779091672604
930.0,19.66647,19.66647,3.695800961233098
931.0,19.66647,19.66647,3.6957232181107056
932.0,19.66647,19.66647,3.695644341227079
933.0,19.66647,19.66647,3.695563973738997
934.0,19.66647,19.66647,3.6954817405330105
935.0,19.66647,19.66647,3.6953972482254502
936.0,19.66647,19.66647,3.6953100851624248
937.0,19.66647,19.66647,3.695219821419818
938.0,19.66647,19.66647,3.6951260088032942
939.0,19.66647,19.66647,3.695028180848287
940.0,19.66647,19.66647,3.69492585282002
941.0,19.66647,19.66647,3.6948185217134815
942.0,19.66647,19.66647,3.6947056662534448
943.0,19.66647,19.66647,3.6945876757248106
944.0,19.66647,19.66647,3.694465912662828
945.0,19.66647,19.66647,3.6943410054724954
946.0,19.66647,19.66647,3.6942135510557237
947.0,19.66647,19.66647,3.694084117627721
948.0,19.66647,19.66647,3.6939532447169987
949.0,19.66647,19.66647,3.693821443165368
950.0,19.66647,19.66647,3.6936891951279476
951.0,19.66647,19.66647,3.693556954073157
952.0,19.66647,19.66647,3.693425144782709
953.0,19.66647,19.66647,3.69329416335163
954.0,19.66647,19.66647,3.6931643771882388
955.0,19.66647,19.66647,3.6930361250141637
956.0,19.66647,19.66647,3.692909716864328
957.0,19.66647,19.66647,3.692785434086964
958.0,19.66647,19.66647,3.6926635293435983
959.0,19.66647,19.66647,3.6925442266090664
960.0,19.66647,19.66647,3.6924277211714993
961.0,19.66647,19.66647,3.692314179632335
962.0,19.66647,19.66647,3.6922037399063083
963.0,19.66647,19.66647,3.692096511221464
964.0,19.66647,19.66647,3.691992574119137
965.0,19.66647,19.66647,3.6918919804539763
966.0,19.66647,19.66647,3.6917947533939235
967.0,19.66647,19.66647,3.6917008874202266
968.0,19.66647,19.66647,3.6916103483274365
969.0,19.66647,19.66647,3.6915230732234017
970.0,19.66647,19.66647,3.691438970529274
971.0,19.66647,19.66647,3.69135791997951
972.0,19.66647,19.66647,3.6912797726218645
973.0,19.66647,19.66647,3.691204350817397
974.0,19.66647,19.66647,3.6911314482404665
975.0,19.66647,19.66647,3.6910608298787357
976.0,19.66647,19.66647,3.6909922320331674
977.0,19.66647,19.66647,3.6909253623180294
978.0,19.66647,19.66647,3.690859899660885
979.0,19.66647,19.66647,3.690795494302607
980.0,19.66647,19.66647,3.6907317677973652
981.0,19.66647,19.66647,3.690668313012634
982.0,19.66647,19.66647,3.690604694129186
983.0,19.66647,19.66647,3.6905404466411005
984.0,19.66647,19.66647,3.6904750773557544
985.0,19.66647,19.66647,3.6904080643938277
986.0,19.66647,19.66647,3.6903388571893037
987.0,19.66647,19.66647,3.690266876489467
988.0,19.66647,19.66647,3.6901915143549036
989.0,19.66647,19.66647,3.6901121341595005
990.0,19.66647,19.66647,3.690028070590447
991.0,19.66647,19.66647,3.6899386296482364
992.0,19.66647,19.66647,3.6898430886466613
993.0,19.66647,19.66647,3.6897406962128163
994.0,19.66647,19.66647,3.6896306722871
995.0,19.66647,19.66647,3.689512208123211
996.0,19.66647,19.66647,3.689386852631601
997.0,19.66647,19.66647,3.689258199672957
998.0,19.66647,19.66647,3.6891269395127413
999.0,19.66647,19.66647,3.6889936993359402
1000.0,19.66647,19.66647,3.688859072542655
1001.0,19.66647,19.66647,3.6887236187481
1002.0,19.66647,19.66647,3.6885878637826046
1003.0,19.66647,19.66647,3.6884522996916167
1004.0,19.66647,19.66647,3.688317384735694
1005.0,19.66647,19.66647,3.688183543390511
1006.0,19.66647,19.66647,3.688051166346856
1007.0,19.66647,19.66647,3.687920610510632
1008.0,19.66647,19.66647,3.6877921990028604
1009.0,19.66647,19.66647,3.6876662211596725
1010.0,19.66647,19.66647,3.6875429325323164
1011.0,19.66647,19.66647,3.687422554887156
1012.0,19.66647,19.66647,3.6873052762056684
1013.0,19.66647,19.66647,3.6871912506844455
1014.0,19.66647,19.66647,3.6870805987351916
1015.0,19.66647,19.66647,3.686973406984733
1016.0,19.66647,19.66647,3.6868697282750045
1017.0,19.66647,19.66647,3.6867695816630546
1018.0,19.66647,19.66647,3.6866729524210533
1019.0,19.66647,19.66647,3.686579792036277
1020.0,19.66647,19.66647,3.6864900182111264
1021.0,19.66647,19.66647,3.6864035148631062
1022.0,19.66647,19.66647,3.686320132124846
1023.0,19.66647,19.66647,3.6862396863440825
1024.0,19.66647,19.66647,3.6861619600836684
1025.0,19.66647,19.66647,3.686086702121576
1026.0,19.66647,19.66647,3.6860136274508872
1027.0,19.66647,19.66647,3.685942417279803
1028.0,19.66647,19.66647,3.6858727190316345
1029.0,19.66647,19.66647,3.6858041463448097
1030.0,19.66647,19.66647,3.685736279072871
1031.0,19.66647,19.66647,3.6856686632844795
1032.0,19.66647,19.66647,3.685600811263402
1033.0,19.66647,19.66647,3.6855322015085283
1034.0,19.66647,19.66647,3.6854622787338607
1035.0,19.66647,19.66647,3.6853904538685134
1036.0,19.66647,19.66647,3.685316104056721
1037.0,19.66647,19.66647,3.685238572657826
1038.0,19.66647,19.66647,3.685157169246291
1039.0,19.66647,19.66647,3.6850711696116902
1040.0,19.66647,19.66647,3.684979815758714
1041.0,19.66647,19.66647,3.684882315907168
1042.0,19.66647,19.66647,3.6847778444919705
1043.0,19.66647,19.66647,3.6846655421631573
1044.0,19.66647,19.66647,3.684546441961983
1045.0,19.66647,19.66647,3.6844276475187447
1046.0,19.66647,19.66647,3.684309911017556
1047.0,19.66647,19.66647,3.6841932203013132
1048.0,19.66647,19.66647,3.684077559764999
1049.0,19.66647,19.66647,3.6839629103556786
1050.0,19.66647,19.66647,3.6838492495725035
1051.0,19.66647,19.66647,3.683736551466705
1052.0,19.66647,19.66647,3.683624786641602
1053.0,19.66647,19.66647,3.6835139222525966
1054.0,19.66647,19.66647,3.6834039220071704
1055.0,19.66647,19.66647,3.6832947461648935
1056.0,19.66647,19.66647,3.68318635153742
1057.0,19.66647,19.66647,3.6830786914884834
1058.0,19.66647,19.66647,3.682971715933904
1059.0,19.66647,19.66647,3.682865371341585
